altitude_m,mass_kg,demand_bus_kw,engine_max_shaft_kw,engine_bus_available_kw,surplus_bus_kw,regime,cycling_blocker,charge_side_cycling_candidate,discharge_side_feasible,cycling_feasible,minimum_pack_capacity_kwh,minimum_discharge_c_rate,eta_charge,eta_discharge,round_trip_efficiency,optimal_engine_on_kw,duty_cycle,cycle_to_continuous_fuel_ratio,cycle_benefit_fraction,cycle_active_bound,battery_assist_bus_kw,battery_assist_rate_feasible,assisted_optimal_engine_kw,assisted_endurance_h,assisted_fuel_duration_h,assisted_battery_duration_h,assisted_active_bound,assisted_limiting_source,equal_duration_bus_energy_kwh,fuel_available_kg,idle_fuel_fraction,charge_c_rate,discharge_c_rate,restart_fuel_kg,minimum_on_time_s,minimum_off_time_s,efficiency_evaluation_soc
8500.0,864.1034466426739,39.237391054646885,42.039099509706496,37.94028730751011,-1.2971037471367737,battery_assisted,,False,False,False,13.079130351548962,3.9237391054646884,1.0,0.984182502239852,0.984182502239852,nan,nan,nan,nan,,1.2971037471367737,True,41.899111629029456,6.670523381115089,6.670523381115089,6.670523405107826,interior_equalisation,equal,8.633356450397248,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8600.0,864.1034466426739,39.471437546053416,41.64097516859019,37.58098008965264,-1.8904574564007746,battery_assisted,,False,False,False,13.157145848684472,3.9471437546053414,1.0,0.9840866020739005,0.9840866020739005,nan,nan,nan,nan,,1.8904574564007746,True,41.64097516859019,5.0214667909214326,6.6977103180185855,5.0214667909214326,engine_ceiling,battery,12.661736411510638,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8700.0,864.1034466426739,39.70754192652854,41.24552123315856,37.2240829129256,-2.483459013602939,battery_assisted,,False,False,False,13.235847308842848,3.970754192652854,1.0,0.9839898394377921,0.9839898394377921,nan,nan,nan,nan,,2.483459013602939,True,41.24552123315856,3.8215369441995564,6.739792031533831,3.8215369441995564,engine_ceiling,battery,16.73799727052196,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8800.0,864.1034466426739,39.945728142401556,40.85272721105012,36.86958630797273,-3.0761418344288245,battery_assisted,,False,False,False,13.315242714133852,3.9945728142401555,1.0,0.9838922039972392,0.9838922039972392,nan,nan,nan,nan,,3.0761418344288245,True,40.85272721105012,3.084510422425408,6.7821174567772236,3.084510422425408,engine_ceiling,battery,20.862755234802442,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8900.0,864.1034466426739,40.18602048713099,40.4625826218141,36.51748081618722,-3.6685396709437654,battery_assisted,,False,False,False,13.395340162376996,4.018602048713099,1.0,0.983793685262598,0.983793685262598,nan,nan,nan,nan,,3.6685396709437654,True,40.4625826218141,2.5858116848282413,6.824686931044813,2.5858116848282413,engine_ceiling,battery,25.036634748309353,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9000.0,864.1034466426739,40.428443607334835,40.07507699693047,36.167756989729746,-4.260686617605089,battery_assisted,,False,False,False,13.476147869111612,4.042844360733484,1.0,0.9836942725860399,0.9836942725860399,nan,nan,nan,nan,,4.260686617605089,True,40.07507699693047,2.225912085735346,6.867500764858442,2.225912085735346,engine_ceiling,battery,29.260268605225075,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9100.0,864.1034466426739,40.67302250894335,39.69019987982988,35.820405391546466,-4.852617117396882,battery_assisted,,False,False,False,13.557674169647782,4.067302250894334,1.0,0.983593955158668,0.983593955158668,nan,nan,nan,nan,,4.852617117396882,True,39.69019987982988,1.9539301070162576,6.9105592413539885,1.9539301070162576,engine_ceiling,battery,33.53429806537957,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9200.0,864.1034466426739,40.91978256347645,39.30794082591393,35.47541659538732,-5.44436596808913,battery_assisted,,False,False,False,13.639927521158818,4.0919782563476454,1.0,0.9834927220075699,0.9834927220075699,nan,nan,nan,nan,,5.44436596808913,True,39.30794082591393,1.741145840381463,6.953862615664125,1.741145840381463,engine_ceiling,battery,37.85937297148902,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9300.0,864.1034466426739,41.16874951444939,38.92828940257526,35.13278118582417,-6.035968328625216,battery_assisted,,False,False,False,13.722916504816462,4.116874951444939,1.0,0.9833905619928314,0.9833905619928314,nan,nan,nan,nan,,6.035968328625216,True,38.92828940257526,1.5701200887805515,6.997411114295855,1.5701200887805515,engine_ceiling,battery,42.23615186825987,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9400.0,864.1034466426739,41.41994948390925,38.551235189217834,34.79248975826909,-6.627459725640158,battery_assisted,,False,False,False,13.80664982796975,4.141994948390925,1.0,0.9832874638044493,0.9832874638044493,nan,nan,nan,nan,,6.627459725640158,True,38.551235189217834,1.4296510047446302,7.041204934502927,1.4296510047446302,engine_ceiling,battery,46.66530212339689,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9500.0,864.1034466426739,41.6734089791052,38.17676777727753,34.454532918992975,-7.218876060112223,battery_assisted,,False,False,False,13.891136326368398,4.1673408979105195,1.0,0.9831834159591983,0.9831834159591983,nan,nan,nan,nan,,7.218876060112223,True,38.17676777727753,1.312214384331923,7.085244243653262,1.312214384331923,engine_ceiling,battery,51.14750005055647,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9600.0,864.1034466426739,41.92915489929633,37.8048767702424,34.118901285143764,-7.810253614152565,battery_assisted,,False,False,False,13.976384966432109,4.192915489929633,1.0,0.9830784067974355,0.9830784067974355,nan,nan,nan,nan,,7.810253614152565,True,37.8048767702424,1.2125689003888112,7.129529178591669,1.2125689003888112,engine_ceiling,battery,55.68343103430175,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9700.0,864.1034466426739,42.18721454269932,37.4355517836734,33.78558548476524,-8.40162905793408,battery_assisted,,False,False,False,14.062404847566441,4.218721454269932,1.0,0.9829724244797992,0.9829724244797992,nan,nan,nan,nan,,8.40162905793408,True,37.4355517836734,1.126951350216857,7.174059844997918,1.126951350216857,engine_ceiling,battery,60.27378965709257,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9800.0,864.1034466426739,42.447615613580226,37.068782445225075,33.45457615681563,-8.993039456764599,battery_assisted,,False,False,False,14.149205204526742,4.244761561358023,1.0,0.9828654569839037,0.9828654569839037,nan,nan,nan,nan,,8.993039456764599,True,37.068782445225075,1.052589909189897,7.218836316740435,1.052589909189897,engine_ceiling,battery,64.91927982837197,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9900.0,864.1034466426739,42.710386229492954,36.7045583946662,33.12586395118625,-9.584522278306707,battery_assisted,,False,False,False,14.236795409830984,4.271038622949296,1.0,0.9827574921008816,0.9827574921008816,nan,nan,nan,nan,,9.584522278306707,True,36.7045583946662,0.9873978421336532,7.263858635225829,0.9873978421336532,engine_ceiling,battery,69.62061491579252,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
10000.0,864.1034466426739,42.97555492866853,36.342869283900825,32.79943952872049,-10.176115399948038,battery_assisted,,False,False,False,14.325184976222843,4.297555492866853,1.0,0.9826485174319134,0.9826485174319134,nan,nan,nan,nan,,10.176115399948038,True,36.342869283900825,0.9297741607854668,7.309126808744395,0.9297741607854668,engine_ceiling,battery,74.3785178786369,152.71364495361536,0.2,1.0,3.0,0.0,300.0,300.0,0.55
0.0,870.0119924408185,25.2007330618839,86.7791369750147,78.31817111995076,53.11743805806687,cycling_feasible,,True,True,True,8.4002443539613,2.5200733061883898,0.9960637059853846,0.989899676355806,0.9860031401846969,39.00358234003756,0.7187730629191835,0.8792841471870249,0.12071585281297514,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,158.62219075175994,0.2,1.0,3.0,0.0,300.0,300.0,0.55
100.0,870.0119924408185,25.32212825404686,86.11445923416325,77.71829945883233,52.396171204785475,cycling_feasible,,True,True,True,8.44070941801562,2.532212825404686,0.9960637059853846,0.9898505177647552,0.9859541750963139,39.13809224825137,0.7197534469068949,0.8800489170601855,0.11995108293981449,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,158.62219075175994,0.2,1.0,3.0,0.0,300.0,300.0,0.55
200.0,870.0119924408185,25.444384981126166,85.45338535506178,77.12168028294326,51.6772953018171,cycling_feasible,,True,True,True,8.48146166037539,2.5444384981126165,0.9960637059853846,0.9898010053114947,0.9859048575386268,39.273556765790765,0.7207340028384415,0.880811996624875,0.11918800337512503,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,158.62219075175994,0.2,1.0,3.0,0.0,300.0,300.0,0.55
300.0,870.0119924408185,25.567511330458395,84.79590389762123,76.52830326760316,50.96079193714477,cycling_feasible,,True,True,True,8.522503776819464,2.5567511330458395,0.9960637059853846,0.9897511356129539,0.9858551841418819,39.409984853693516,0.7217147219100266,0.8815733740702432,0.11842662592975683,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,158.62219075175994,0.2,1.0,3.0,0.0,300.0,300.0,0.55
400.0,870.0119924408185,25.691515483902936,84.14200343223848,75.93815809759523,50.2466426136923,cycling_feasible,,True,True,True,8.563838494634313,2.569151548390294,0.9960637059853846,0.9897009052455754,0.9858051514959978,39.54738557773178,0.7226955952719398,0.8823330375997197,0.1176669624002803,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,158.62219075175994,0.2,1.0,3.0,0.0,300.0,300.0,0.55
500.0,870.0119924408185,25.816405719165047,83.4916725398113,75.3512344671797,49.53482874801465,cycling_feasible,,True,True,True,8.605468573055015,2.5816405719165045,0.9960637059853846,0.9896503107447955,0.9857547561500485,39.68576810987817,0.7236766140285595,0.8830909754317728,0.11690902456822716,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,158.62219075175994,0.2,1.0,3.0,0.0,300.0,300.0,0.55
