candidate_id,stage,soc_low,soc_high,total_time_s,loiter_time_s,mission_complete,feasible,feasibility_reasons_json,termination_reason,final_soc,minimum_soc,final_stored_energy_kwh,fuel_consumed_kg,fuel_remaining_kg,restart_count,loiter_restarts_per_hour,overall_engine_off_fraction,loiter_engine_off_fraction,mean_engine_on_power_kw,minimum_engine_on_power_kw,maximum_engine_on_power_kw,constraint_encounters_json,descent_landing_completed,reserve_shortfall_kg,maximum_power_balance_residual_kw,fuel_ledger_residual_kg,energy_ledger_residual_kwh,discrete_energy_residual_fraction,minimum_transition_margin_s,minimum_bus_supply_margin_kw,failure_flags_json,runtime_s
0.400000000:0.600000000,reference,0.4,0.6,55614.32539909772,49274.32539909772,True,True,[],fuel_reserve,0.5187794330353487,0.35323007103028303,4.831155283360815,282.4977321873977,6.112466123543756,33,2.3379315509027645,0.19527342860075744,0.21065737411780117,41.4270994330123,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27234.325399097717, ""steps"": 455}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38094.32539909772, ""steps"": 636}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,2.0250467969162855e-13,-2.2737367544323206e-13,-0.6633774764900409,1.344560791158317e-16,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.4210202000103891
0.050000000:0.100000000,coarse,0.05,0.1,51807.152632490936,45467.152632490936,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.06907991902560509,0.06907991902560509,0.5989307848088782,283.7639658837879,4.846232427153568,2,0.15835607868821905,0.013897694882162871,0.015835607868821905,33.85028947079049,16.059657585003364,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 60.0, ""steps"": 1}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 49527.152632490936, ""steps"": 826}, ""battery_charge_limit"": {""duration_s"": 780.0, ""steps"": 13}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,0.0,5.684341886080802e-14,-0.052962939581448154,1.33856098714759e-16,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.3729639999801293
0.050000000:0.200000000,coarse,0.05,0.2,51859.72700439056,45519.72700439056,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.06904714358350905,0.06904714358350905,0.5986433850544228,283.7639658837879,4.846232427153568,2,0.1581731805927907,0.016197539950969734,0.018453537735825584,33.9236956158834,16.059657585003364,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 360.0, ""steps"": 6}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 49159.72700439056, ""steps"": 820}, ""battery_charge_limit"": {""duration_s"": 1200.0, ""steps"": 20}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,6.750155989720952e-14,5.684341886080802e-14,-0.06143806495538229,1.33856098714759e-16,120.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.38531919999513775
0.050000000:0.300000000,coarse,0.05,0.3,51895.033328278594,45555.033328278594,True,True,[],fuel_reserve,0.07264539252153149,0.07264539252153149,0.6302138688339948,282.96001781899383,5.650180491947612,3,0.15805059230481458,0.02505056681968841,0.02107341230730861,34.23165738601033,24.476372495244195,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 1455.0333282785944, ""steps"": 25}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 47640.0, ""steps"": 794}, ""battery_charge_limit"": {""duration_s"": 2755.033328278594, ""steps"": 47}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,8.881784197001252e-14,5.684341886080802e-14,-0.08909508022361479,0.0,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.39467920002061874
0.050000000:0.400000000,coarse,0.05,0.4,51948.811084316534,45608.811084316534,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.3686746494471013,0.09022834505878169,3.3542412768965013,284.65285881410097,3.9573394968404885,2,0.15786423344141629,0.021944679314213768,0.023679635016212442,34.3295258590203,24.474559469566213,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 2088.811084316534, ""steps"": 36}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 47220.0, ""steps"": 787}, ""battery_charge_limit"": {""duration_s"": 3228.811084316534, ""steps"": 55}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.0426605031595115,8.881784197001252e-14,5.684341886080802e-14,-0.08731695395090355,1.3343810277288602e-16,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.39907769998535514
0.050000000:0.500000000,coarse,0.05,0.5,52049.49417791942,45709.49417791942,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.06474498026383614,0.06474498026383614,0.5609454200748305,283.7639658837879,4.846232427153568,2,0.15751651007063772,0.024207728046174187,0.0275653892623616,34.17581861945684,16.059657585003364,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 1380.0, ""steps"": 23}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 47909.49417791942, ""steps"": 799}, ""battery_charge_limit"": {""duration_s"": 2640.0, ""steps"": 44}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,8.881784197001252e-14,5.684341886080802e-14,-0.08702810473869249,0.0,540.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.5320827999385074
0.050000000:0.600000000,coarse,0.05,0.6,52082.477533633806,45742.477533633806,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.42744231403408883,0.08713027966278808,3.924801165759071,285.0058803635176,3.604317947423872,2,0.15740293023494278,0.02649643537231546,0.03016889496169737,34.516646484548914,24.47854178341146,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 2882.4775336338093, ""steps"": 49}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 46320.0, ""steps"": 772}, ""battery_charge_limit"": {""duration_s"": 4262.47753363381, ""steps"": 72}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,8.881784197001252e-14,5.684341886080802e-14,-0.1018786069998896,1.332728201277279e-16,600.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.7303100000135601
0.050000000:0.700000000,coarse,0.05,0.7,51789.35651226179,45449.35651226179,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.4224093834333452,0.07937855513195259,3.8755514111608713,285.0058803635176,3.604317947423872,1,0.07920904224526822,0.013902470478263828,0.015841808449053644,34.112827174864385,24.48054656407371,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 1269.3565122617892, ""steps"": 22}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 48300.0, ""steps"": 805}, ""battery_charge_limit"": {""duration_s"": 1989.3565122617892, ""steps"": 34}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,8.171241461241152e-14,-1.7053025658242404e-13,-0.06211879549300647,0.0,660.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.7052005999721587
0.050000000:0.800000000,coarse,0.05,0.8,52742.25117403312,46402.25117403312,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.4225580974302415,0.0817802574669424,3.8770056146933065,285.0058803635176,3.604317947423872,3,0.23274732856158759,0.054605177744440424,0.06206595428309003,35.463862558767964,24.478475817435122,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 6722.251174033115, ""steps"": 113}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 41640.0, ""steps"": 694}, ""battery_charge_limit"": {""duration_s"": 9602.251174033116, ""steps"": 161}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,1.3145040611561853e-13,-2.8421709430404007e-13,-0.1911472533502092,1.3327282012772773e-16,780.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.733339799917303
0.050000000:0.900000000,coarse,0.05,0.9,52359.64946983908,46019.64946983908,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.0517786084733609,0.0517786084733609,0.44764667876514713,283.7639658837879,4.846232427153568,2,0.15645490747857224,0.038961299792029905,0.04432889045226214,34.69749369806155,16.059657585003364,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 3780.0, ""steps"": 63}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 45039.64946983908, ""steps"": 751}, ""battery_charge_limit"": {""duration_s"": 5820.0, ""steps"": 97}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,1.1013412404281553e-13,-1.7053025658242404e-13,-0.14527529845736353,1.3385609871475888e-16,900.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.7338964999653399
0.050000000:1.000000000,coarse,0.05,1.0,50836.08889669913,44496.08889669913,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,1.0,0.6695007762201075,10.0,283.7639658837879,4.846232427153568,0,0.0,0.0,0.0,34.124609427621664,16.059657585003364,86.7791369750147,"{""battery"": {""charge:energy"": {""duration_s"": 60.0, ""steps"": 1}, ""charge:legacy_power"": {""duration_s"": 1260.0, ""steps"": 21}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 1320.0, ""steps"": 22}, ""cycling_not_economic"": {""duration_s"": 31996.08889669913, ""steps"": 534}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,7.460698725481052e-14,-2.8421709430404007e-13,-0.013813551826387993,1.3385609871475883e-16,50776.08889669913,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""battery_energy_limited"", ""fuel_reserve_shortfall""]",0.6827359000453725
0.150000000:0.200000000,coarse,0.15,0.2,53638.16623955963,47298.16623955963,True,True,[],fuel_reserve,0.16575640772904768,0.0976765330437698,1.4600194758250347,282.7516633495657,5.858534961375703,40,2.816176832847128,0.10067458264479875,0.10528949420104128,36.920972819930874,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 11218.166239559627, ""steps"": 188}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 35520.0, ""steps"": 592}, ""battery_charge_limit"": {""duration_s"": 16618.16623955963, ""steps"": 278}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.0302869668521453e-13,5.684341886080802e-14,-0.3460731827831296,0.0,60.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.7354744999902323
0.150000000:0.300000000,coarse,0.15,0.3,53638.16623955963,47298.16623955963,True,True,[],fuel_reserve,0.2758225816629689,0.0976765330437698,2.4728765521900553,283.3893349771784,5.220863333763002,20,1.4461448601106874,0.09843736969713655,0.10528949420104128,36.907383086849194,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 11338.166239559627, ""steps"": 190}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 35520.0, ""steps"": 592}, ""battery_charge_limit"": {""duration_s"": 16618.16623955963, ""steps"": 278}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,9.947598300641403e-14,0.0,-0.33239608511712504,1.340330518510538e-16,180.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.7326522000366822
0.150000000:0.400000000,coarse,0.15,0.4,53698.16623955963,47358.16623955963,True,True,[],fuel_reserve,0.22123145749107984,0.0976765330437698,1.9661887181858662,283.357855922058,5.252342388883465,12,0.9121974820873407,0.09907228444759697,0.10642303957685642,36.87664951397142,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 11358.166239559627, ""steps"": 190}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 35520.0, ""steps"": 592}, ""battery_charge_limit"": {""duration_s"": 16678.16623955963, ""steps"": 279}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.1723955140041653e-13,5.684341886080802e-14,-0.3288846476925755,1.3404794197581655e-16,220.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.7415574999758974
0.150000000:0.500000000,coarse,0.15,0.5,53758.16623955963,47418.16623955963,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.46270699482203864,0.0976765330437698,4.271913902842106,285.0058803635176,3.604317947423872,9,0.6832824330724455,0.09486930743271904,0.10755371631695902,36.878298630011635,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 11638.166239559627, ""steps"": 195}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 35520.0, ""steps"": 592}, ""battery_charge_limit"": {""duration_s"": 16738.16623955963, ""steps"": 280}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,1.2079226507921703e-13,5.684341886080802e-14,-0.31429533126629394,0.0,480.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.726534100016579
0.150000000:0.600000000,coarse,0.15,0.6,53578.16623955963,47238.16623955963,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.5785925988517695,0.0976765330437698,5.437607126509517,285.0058803635176,3.604317947423872,7,0.5334669401052289,0.09182845075364487,0.10415306925863992,36.878298630011635,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 11638.166239559627, ""steps"": 195}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 35520.0, ""steps"": 592}, ""battery_charge_limit"": {""duration_s"": 16558.16623955963, ""steps"": 277}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,1.2789769243681803e-13,5.684341886080802e-14,-0.29943993674623925,1.332728201277279e-16,600.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.7446354000130668
0.150000000:0.700000000,coarse,0.15,0.7,55434.32539909772,49094.32539909772,True,True,[],fuel_reserve,0.16794783317693104,0.10741608949187745,1.4798478196148752,279.79968768264615,8.8105106282953,13,0.9532669940884883,0.20095852019119767,0.2077633192244141,41.473507667594845,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 26774.325399097717, ""steps"": 447}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37914.32539909772, ""steps"": 633}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.5987211554602254e-13,-2.2737367544323206e-13,-0.7038632200742541,1.3575260838787423e-16,600.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.7927944000111893
0.150000000:0.800000000,coarse,0.15,0.8,54905.92607950009,48565.92607950009,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.5344487383480232,0.10155322228572776,4.989039834299904,285.0058803635176,3.604317947423872,8,0.5930083563701798,0.14315394641771909,0.16184186392602826,38.88556863991653,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 19025.926079500092, ""steps"": 318}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 26520.0, ""steps"": 442}, ""battery_charge_limit"": {""duration_s"": 26885.926079500092, ""steps"": 449}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,1.4566126083082054e-13,-2.2737367544323206e-13,-0.46402964677145064,0.0,780.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.7758996000047773
0.150000000:0.900000000,coarse,0.15,0.9,55692.27606362454,49352.27606362454,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.6612082175784534,0.1052668762870154,6.292065160662851,285.0058803635176,3.604317947423872,9,0.6565046758579116,0.17991722925011808,0.20303014975605788,40.707597447600094,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 25572.276063624533, ""steps"": 427}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 18600.0, ""steps"": 310}, ""battery_charge_limit"": {""duration_s"": 35592.27606362454, ""steps"": 594}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,1.7053025658242404e-13,-2.8421709430404007e-13,-0.607967944797565,0.0,900.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.7835142000112683
0.150000000:1.000000000,coarse,0.15,1.0,50836.08889669913,44496.08889669913,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,1.0,0.6695007762201075,10.0,283.7639658837879,4.846232427153568,0,0.0,0.0,0.0,34.124609427621664,16.059657585003364,86.7791369750147,"{""battery"": {""charge:energy"": {""duration_s"": 60.0, ""steps"": 1}, ""charge:legacy_power"": {""duration_s"": 1260.0, ""steps"": 21}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 1320.0, ""steps"": 22}, ""cycling_not_economic"": {""duration_s"": 31996.08889669913, ""steps"": 534}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,7.460698725481052e-14,-2.8421709430404007e-13,-0.013813551826387993,1.3385609871475883e-16,50776.08889669913,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""battery_energy_limited"", ""fuel_reserve_shortfall""]",0.7006782999960706
