time_h,phase,altitude_m,speed_mps,p_req_kw,p_gen_kw,p_batt_kw,soc,s_factor,fuel_kg,fuel_used_kg,weight_kg,engine_load_pct,motor_power_kw,system_efficiency
1.3333333333333333,cruise,6000.0,69.44444444444444,56.35756188007244,76.0,-19.64243811992756,0.2575534961402355,4.116470956934359,252.58060618894842,26.59999999999968,973.4000000000003,100.45642126285986,56.35756188007244,0.16671900556169922
1.35,cruise,6000.0,69.44444444444444,56.326930408102285,76.0,-19.673069591897715,0.32189841514226153,4.225439919172336,252.20060618894843,26.979999999999677,973.0200000000003,100.45642126285986,56.326930408102285,0.16662839041840005
1.3666666666666667,cruise,6000.0,69.44444444444444,56.2963108918418,0.0,56.2963108918418,0.13776946935027887,2.681650989637927,252.20060618894843,26.979999999999677,973.0200000000003,0.0,56.2963108918418,0.8074999999999999
1.3833333333333333,cruise,6000.0,69.44444444444444,56.2963108918418,76.0,-19.7036891081582,0.20221453593143376,4.035246471019541,251.82060618894843,27.359999999999673,972.6400000000003,100.45642126285986,56.2963108918418,0.16653781064291948
1.4,cruise,6000.0,69.44444444444444,56.265703331290936,76.0,-19.734296668709064,0.2667597109880503,4.130734674840208,251.44060618894844,27.739999999999668,972.2600000000003,100.45642126285986,56.265703331290936,0.16644726623525738
1.4166666666666667,cruise,6000.0,69.44444444444444,56.23510772644969,76.0,-19.76489227355031,0.33140495541646114,4.242079465723279,251.06060618894844,28.119999999999663,971.8800000000003,100.45642126285986,56.23510772644969,0.16635675719541382
1.4333333333333333,cruise,6000.0,69.44444444444444,56.204524077318105,0.0,56.204524077318105,0.14757621773986146,2.682256335391751,251.06060618894844,28.119999999999663,971.8800000000003,0.0,56.204524077318105,0.8074999999999999
1.45,cruise,6000.0,69.44444444444444,56.204524077318105,76.0,-19.795475922681895,0.2123214924363993,4.048506528147984,250.68060618894845,28.49999999999966,971.5000000000003,100.45642126285986,56.204524077318105,0.16626628352338882
1.4666666666666666,cruise,6000.0,69.44444444444444,56.17395238389616,76.0,-19.826047616103843,0.2771667582973968,4.1472787832236415,250.30060618894845,28.879999999999654,971.1200000000003,100.45642126285986,56.17395238389616,0.16617584521918236
1.4833333333333334,cruise,6000.0,69.44444444444444,56.143392646183834,76.0,-19.856607353816166,0.3421119762191867,4.261151454322591,249.92060618894845,29.25999999999965,970.7400000000004,100.45642126285986,56.143392646183834,0.1660854422827944
1.5,cruise,6000.0,69.44444444444444,56.11284486418118,0.0,56.11284486418118,0.15858309472496407,2.682335058651927,249.92060618894845,29.25999999999965,970.7400000000004,0.0,56.11284486418118,0.8074999999999999
1.5166666666666666,cruise,6000.0,69.44444444444444,56.11284486418118,76.0,-19.887155135818823,0.223628225603879,4.06398224243623,249.54060618894846,29.639999999999645,970.3600000000004,100.45642126285986,56.11284486418118,0.16599507471422506
1.5333333333333334,cruise,6000.0,69.44444444444444,56.082309037888166,76.0,-19.917690962111834,0.2887732303362516,4.166210760328254,249.16060618894846,30.01999999999964,969.9800000000004,100.45642126285986,56.082309037888166,0.16590474251347428
1.55,cruise,6000.0,69.44444444444444,56.051785167304764,76.0,-19.948214832695236,0.3540180698184146,4.282725651716629,248.78060618894847,30.399999999999636,969.6000000000004,100.45642126285986,56.051785167304764,0.16581444568054193
1.5666666666666667,cruise,6000.0,69.44444444444444,56.02127325243102,0.0,56.02127325243102,0.17078869257356322,2.682365415157124,248.78060618894847,30.399999999999636,969.6000000000004,0.0,56.02127325243102,0.8074999999999999
